,sample_num,Observed,Shannon,InvSimpson,full_site,site,zone,site_zone,sample,spp,year,time,season,seq_run,lib_size,is.neg,even
52,1149,36,2.147062181,3.515812481,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_1149,ssid,2018,Post,Fall,run2,4680,FALSE,0.599149109
53,115,1485,6.329601284,183.3739897,Carysfort,UK2,Offshore,UK2-O,UK2-O_115,srad,2015,Pre,Spring,run1,74753,FALSE,0.866692305
54,116,776,5.939201455,200.1685663,Carysfort,UK2,Offshore,UK2-O,UK2-O_116,srad,2015,Pre,Spring,run1,38430,FALSE,0.892555654
55,117,964,5.731977629,101.6518817,Carysfort,UK2,Offshore,UK2-O,UK2-O_117,srad,2015,Pre,Spring,run1,40388,FALSE,0.834216485
56,1170,52,0.73375087,1.272935255,Rocky Top,UK1,Offshore,UK1-O,UK1-O_1170,ssid,2018,Post,Fall,run2,23423,FALSE,0.185701243
57,1171,35,2.09455097,3.076208522,Rocky Top,UK1,Offshore,UK1-O,UK1-O_1171,ssid,2018,Post,Fall,run2,3760,FALSE,0.58912684
58,1172,48,0.45310618,1.135824361,Rocky Top,UK1,Offshore,UK1-O,UK1-O_1172,ssid,2018,Post,Fall,run2,28474,FALSE,0.117045377
59,1173,410,4.97366886,71.55074951,Rocky Top,UK1,Offshore,UK1-O,UK1-O_1173,ssid,2018,Post,Fall,run2,29454,FALSE,0.826718573
60,1174,112,1.33444489,1.569917878,Rocky Top,UK1,Offshore,UK1-O,UK1-O_1174,ssid,2018,Post,Fall,run2,28806,FALSE,0.282811319
61,1175,134,2.047497791,2.517399092,Rocky Top,UK1,Offshore,UK1-O,UK1-O_1175,ssid,2018,Post,Fall,run2,28238,FALSE,0.418040988
62,1176,111,3.439366517,12.50339078,Rocky Top,UK1,Offshore,UK1-O,UK1-O_1176,ssid,2018,Post,Fall,run2,5975,FALSE,0.73029928
63,1177,217,4.537289584,42.31598342,Rocky Top,UK1,Offshore,UK1-O,UK1-O_1177,ssid,2018,Post,Fall,run2,7248,FALSE,0.843378467
64,1178,86,3.278344008,16.766906,Rocky Top,UK1,Offshore,UK1-O,UK1-O_1178,ssid,2018,Post,Fall,run2,11224,FALSE,0.735987517
65,1179,187,3.516045129,8.907877887,Rocky Top,UK1,Offshore,UK1-O,UK1-O_1179,ssid,2018,Post,Fall,run2,15910,FALSE,0.672141488
66,118,879,5.782688694,118.995185,Carysfort,UK2,Offshore,UK2-O,UK2-O_118,srad,2015,Pre,Spring,run1,41749,FALSE,0.853056821
67,119,685,4.512706433,20.90999272,Carysfort,UK2,Offshore,UK2-O,UK2-O_119,srad,2015,Pre,Spring,run1,87581,FALSE,0.691134471
68,1190,377,3.190032704,5.286394553,W Washer,LK1,Inshore,LK1-I,LK1-I_1190,srad,2018,Post,Fall,run2,34936,FALSE,0.537744581
69,1191,51,0.765140439,1.303917952,W Washer,LK1,Inshore,LK1-I,LK1-I_1191,srad,2018,Post,Fall,run2,19013,FALSE,0.194601824
70,1192,86,2.790475623,5.714152591,W Washer,LK1,Inshore,LK1-I,LK1-I_1192,srad,2018,Post,Fall,run2,7953,FALSE,0.626461171
71,1193,613,5.609848088,122.3043151,W Washer,LK1,Inshore,LK1-I,LK1-I_1193,srad,2018,Post,Fall,run2,32412,FALSE,0.874030714
72,1194,173,2.059173509,2.16058087,W Washer,LK1,Inshore,LK1-I,LK1-I_1194,srad,2018,Post,Fall,run2,41858,FALSE,0.399584124
