"","sample_num","Observed","Shannon","InvSimpson","full_site","site","zone","site_zone","sample","spp","year","time","season","seq_run","lib_size","is.neg","even"
"80","1227",171,3.47977165027899,12.7706007169672,"E Sambo","LK1","Offshore","LK1-O","LK1-O_1227","srad","2018","Post","Fall","run2",12426,FALSE,0.676779336500561
"81","1228",50,2.63711506940144,6.5631863189954,"E Sambo","LK1","Offshore","LK1-O","LK1-O_1228","srad","2018","Post","Fall","run2",7224,FALSE,0.674105204837062
"82","123",162,3.8135250115742,20.3703989416071,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_123","ssid","2015","Pre","Spring","run1",19606,FALSE,0.749573032193014
"83","1230",214,2.18040112480462,3.68115499570634,"E Sambo","LK1","Offshore","LK1-O","LK1-O_1230","ssid","2018","Post","Fall","run2",46758,FALSE,0.406338216701056
"84","1231",36,0.389232949190114,1.12114132345943,"E Sambo","LK1","Offshore","LK1-O","LK1-O_1231","ssid","2018","Post","Fall","run2",25118,FALSE,0.108617522573442
"85","1232",130,1.46237238930866,1.66298945912655,"E Sambo","LK1","Offshore","LK1-O","LK1-O_1232","ssid","2018","Post","Fall","run2",40485,FALSE,0.300433906363371
"86","1233",566,5.70604267161979,176.007931813069,"E Sambo","LK1","Offshore","LK1-O","LK1-O_1233","ssid","2018","Post","Fall","run2",25051,FALSE,0.90020635510348
"87","1234",341,5.199456098673,92.6803372906192,"E Sambo","LK1","Offshore","LK1-O","LK1-O_1234","ssid","2018","Post","Fall","run2",11595,FALSE,0.891557077654778
"88","1235",122,2.80627967631093,4.87936590647878,"E Sambo","LK1","Offshore","LK1-O","LK1-O_1235","ssid","2018","Post","Fall","run2",8535,FALSE,0.584152244584255
"89","1237",177,4.18011757824641,25.0763269976781,"E Sambo","LK1","Offshore","LK1-O","LK1-O_1237","ssid","2018","Post","Fall","run2",8659,FALSE,0.807572770150113
"90","124",130,3.29862595614742,11.2360387232456,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_124","ssid","2015","Pre","Spring","run1",32947,FALSE,0.677679015880141
"91","125",107,2.2634725817869,2.89748962870162,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_125","ssid","2015","Pre","Spring","run1",70246,FALSE,0.484390218852848
"92","126",88,3.103056150831,9.01599148805045,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_126","ssid","2015","Pre","Spring","run1",44139,FALSE,0.693058458500766
"93","127",76,2.50072634218683,4.82888930745612,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_127","ssid","2015","Pre","Spring","run1",25263,FALSE,0.577437155717717
"94","128",147,3.77003966969097,18.6326583533405,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_128","ssid","2015","Pre","Spring","run1",64950,FALSE,0.755453481062748
"95","129",179,3.84231634044793,11.724855250071,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_129","ssid","2015","Pre","Spring","run1",22377,FALSE,0.740703792673693
"96","130",29,1.00148554576688,2.13001275184439,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_130","ssid","2015","Pre","Spring","run1",19080,FALSE,0.29741537314555
"97","141",413,4.21127388437527,23.4848518536635,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_141","srad","2015","Pre","Spring","run1",103651,FALSE,0.699146762610923
"98","143",667,5.36185694006689,60.1106890321112,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_143","srad","2015","Pre","Spring","run1",23891,FALSE,0.824547140874501
"99","144",394,4.49764718105831,35.6110347850273,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_144","srad","2015","Pre","Spring","run1",24183,FALSE,0.752574145882385
"100","145",713,5.65764103758379,147.301848507457,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_145","srad","2015","Pre","Spring","run1",85762,FALSE,0.861200553821949
"101","147",509,5.16600748250596,64.8800218672547,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_147","srad","2015","Pre","Spring","run1",32584,FALSE,0.828888980507725
"102","148",478,5.4933090797068,114.77547472223,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_148","srad","2015","Pre","Spring","run1",13253,FALSE,0.890381795204193
"103","149",1028,6.01400144068764,92.7214231476564,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_149","srad","2015","Pre","Spring","run1",38483,FALSE,0.867149273063436
"104","150",282,4.49252183408762,43.8668441413623,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_150","srad","2015","Pre","Spring","run1",12348,FALSE,0.796277176777502
"105","2",172,3.25723573317336,9.73906228389655,"E Sambo","LK1","Offshore","LK1-O","LK1-O_2","ssid","2015","Pre","Spring","run1",70480,FALSE,0.632780811683308
"106","21",923,6.1888165928954,253.121330489588,"E Sambo","LK1","Offshore","LK1-O","LK1-O_21","srad","2015","Pre","Spring","run1",39655,FALSE,0.906437121925241
"107","22",1385,6.64405939699268,347.062495892752,"E Sambo","LK1","Offshore","LK1-O","LK1-O_22","srad","2015","Pre","Spring","run1",65465,FALSE,0.918518054302036
"108","23",959,5.71689668940296,74.8959433875302,"E Sambo","LK1","Offshore","LK1-O","LK1-O_23","srad","2015","Pre","Spring","run1",76481,FALSE,0.832651818540541
"109","24",708,5.51788390198084,92.0848444692426,"E Sambo","LK1","Offshore","LK1-O","LK1-O_24","srad","2015","Pre","Spring","run1",31588,FALSE,0.840827567168661
"110","25",1021,5.67902252938286,76.4243877909101,"E Sambo","LK1","Offshore","LK1-O","LK1-O_25","srad","2015","Pre","Spring","run1",111940,FALSE,0.819656712343269
"111","26",1098,6.26647682945105,188.510034534146,"E Sambo","LK1","Offshore","LK1-O","LK1-O_26","srad","2015","Pre","Spring","run1",48581,FALSE,0.895051704756327
"112","27",867,5.96819370295087,156.330940575742,"E Sambo","LK1","Offshore","LK1-O","LK1-O_27","srad","2015","Pre","Spring","run1",32262,FALSE,0.882211281181874
"113","28",1189,6.14922516176166,154.954888872589,"E Sambo","LK1","Offshore","LK1-O","LK1-O_28","srad","2015","Pre","Spring","run1",103799,FALSE,0.868428171726728
"114","29",1104,6.34825827222817,269.885274803894,"E Sambo","LK1","Offshore","LK1-O","LK1-O_29","srad","2015","Pre","Spring","run1",48318,FALSE,0.906027458981386
"115","3",317,4.57867357514994,48.4513903542169,"E Sambo","LK1","Offshore","LK1-O","LK1-O_3","ssid","2015","Pre","Spring","run1",34089,FALSE,0.795060196358805
"116","30",745,4.90848686839998,30.7909147488846,"E Sambo","LK1","Offshore","LK1-O","LK1-O_30","srad","2015","Pre","Spring","run1",90325,FALSE,0.742205005231449
"117","31",65,2.01557475883969,3.65324267872874,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_31","ssid","2015","Pre","Spring","run1",58435,FALSE,0.482843260225369
"118","32",104,2.49451678869889,3.94936585803595,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_32","ssid","2015","Pre","Spring","run1",26430,FALSE,0.537103108431304
"119","33",206,3.95223035175432,17.2261390453172,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_33","ssid","2015","Pre","Spring","run1",34772,FALSE,0.741802216595476
"120","35",38,0.899895318094448,1.48086159015864,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_35","ssid","2015","Pre","Spring","run1",9590,FALSE,0.247388042119155
"121","36",131,2.69355711847321,5.48616512513001,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_36","ssid","2015","Pre","Spring","run1",17428,FALSE,0.552502173738594
"122","37",192,3.38364996852458,10.2018493236355,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_37","ssid","2015","Pre","Spring","run1",96914,FALSE,0.643585914792642
"123","38",124,3.65187562346291,19.5299138187661,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_38","ssid","2015","Pre","Spring","run1",96585,FALSE,0.75760628788176
"124","39",140,3.09084228820871,8.90185082647101,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_39","ssid","2015","Pre","Spring","run1",51237,FALSE,0.625468624372193
"125","4",800,5.53822394589611,60.2050820214088,"E Sambo","LK1","Offshore","LK1-O","LK1-O_4","ssid","2015","Pre","Spring","run1",41597,FALSE,0.828503460114689
"126","40",737,5.51274726020592,98.2105914020986,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_40","ssid","2015","Pre","Spring","run1",60700,FALSE,0.83493735338644
"127","5",1178,5.8175689323739,75.414108239326,"E Sambo","LK1","Offshore","LK1-O","LK1-O_5","ssid","2015","Pre","Spring","run1",169421,FALSE,0.822669670913122
"128","51",1659,6.76325188293409,368.660779728456,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_51","srad","2015","Pre","Spring","run1",167874,FALSE,0.912230777601398
"129","52",689,4.22025005181502,6.79082272947034,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_52","srad","2015","Pre","Spring","run1",62302,FALSE,0.645768056113471
"130","53",1099,6.12995434678154,165.473430254418,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_53","srad","2015","Pre","Spring","run1",70484,FALSE,0.875438134582884
"131","54",1234,5.88336807652874,63.1250877774889,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_54","srad","2015","Pre","Spring","run1",181630,FALSE,0.82654603579547
"132","55",672,5.85446702378702,143.015753735335,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_55","srad","2015","Pre","Spring","run1",40297,FALSE,0.899268004058433
"133","56",629,4.96317257398843,32.5317309498803,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_56","srad","2015","Pre","Spring","run1",54968,FALSE,0.770184897898821
"134","57",933,5.91195111352087,105.209946760032,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_57","srad","2015","Pre","Spring","run1",48652,FALSE,0.864521908235026
"135","58",1067,6.1707051695099,215.827705636551,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_58","srad","2015","Pre","Spring","run1",61825,FALSE,0.884992633616427
"136","59",757,5.92621663270051,184.44465787153,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_59","srad","2015","Pre","Spring","run1",22626,FALSE,0.893934516203748
"137","6",533,4.94197987192468,18.2923080519926,"E Sambo","LK1","Offshore","LK1-O","LK1-O_6","ssid","2015","Pre","Spring","run1",45741,FALSE,0.787124792296343
"138","60",963,5.96168766188808,140.986538705393,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_60","srad","2015","Pre","Spring","run1",55139,FALSE,0.867778939192804
"139","61",124,2.60093742010846,4.40029270017999,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_61","ssid","2015","Pre","Spring","run1",46254,FALSE,0.539582052357142
"140","62",105,3.20156760823547,9.23763796330307,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_62","ssid","2015","Pre","Spring","run1",23378,FALSE,0.687923266928371
"141","63",161,3.47196841531346,12.1602680151852,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_63","ssid","2015","Pre","Spring","run1",53056,FALSE,0.683269459765592
"142","64",122,3.05558732154119,8.3977859262251,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_64","ssid","2015","Pre","Spring","run1",31710,FALSE,0.636047863464523
"143","65",116,3.28051378301064,10.6538944333969,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_65","ssid","2015","Pre","Spring","run1",21814,FALSE,0.690112872823629
"144","66",187,3.99955333421173,22.4875666377123,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_66","ssid","2015","Pre","Spring","run1",57256,FALSE,0.764570882991265
"145","67",117,3.24564511572486,11.5074140430217,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_67","ssid","2015","Pre","Spring","run1",25109,FALSE,0.681546948969788
"146","68",196,3.0061741380182,4.13657167988477,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_68","ssid","2015","Pre","Spring","run1",42722,FALSE,0.569554534545951
"147","69",176,3.12289466532616,6.30281121790004,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_69","ssid","2015","Pre","Spring","run1",108060,FALSE,0.603984978644754
"148","7",810,5.29507408705501,37.4880437540926,"E Sambo","LK1","Offshore","LK1-O","LK1-O_7","ssid","2015","Pre","Spring","run1",87762,FALSE,0.790659550367392
"149","70",163,3.17126601642677,7.8835569713408,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_70","ssid","2015","Pre","Spring","run1",67150,FALSE,0.622579806902289
"150","701",279,3.25279052079825,4.98122813859816,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_701","ssid","2017","Irma","Fall","run1",30123,FALSE,0.577635977268495
"151","702",318,4.08070774124296,11.7389741164651,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_702","ssid","2017","Irma","Fall","run1",23417,FALSE,0.708203983296315
"152","704",325,3.73986970184246,6.61076799443225,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_704","ssid","2017","Irma","Fall","run1",58715,FALSE,0.646608357608768
"153","705",15,0.729319539709265,1.43031149983987,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_705","ssid","2017","Irma","Fall","run1",23770,FALSE,0.269315369195306
"154","706",137,2.7316508249503,4.54758767964317,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_706","ssid","2017","Irma","Fall","run1",21010,FALSE,0.555215734802979
"155","707",325,3.7353804025292,7.97217343524633,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_707","ssid","2017","Irma","Fall","run1",37548,FALSE,0.645832175899996
"156","708",82,2.41707563693271,4.86683868589596,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_708","ssid","2017","Irma","Fall","run1",26974,FALSE,0.548497760195015
